@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1244,76,34,265,1325,0.166667,0.690909,0.222874,0.690909,0.777126,0.337029,0.200588,3.444415,0.050658
1245,76,34,264,1326,0.166038,0.690909,0.223529,0.690909,0.776471,0.337778,0.2,3.454545,0.050868
1246,76,34,263,1327,0.165409,0.690909,0.224189,0.690909,0.775811,0.33853,0.199412,3.464736,0.050928
1247,76,34,262,1328,0.16478,0.690909,0.224852,0.690909,0.775148,0.339286,0.198824,3.474987,0.050982
1248,76,34,261,1329,0.164151,0.690909,0.225519,0.690909,0.774481,0.340045,0.198235,3.485298,0.051142
1249,76,34,260,1330,0.163522,0.690909,0.22619,0.690909,0.77381,0.340807,0.197647,3.495671,0.05127
1250,75,35,260,1330,0.163522,0.681818,0.223881,0.681818,0.776119,0.337079,0.197059,3.459973,0.051334
1251,75,35,259,1331,0.162893,0.681818,0.224551,0.681818,0.775449,0.337838,0.196471,3.470332,0.051387
1252,75,35,258,1332,0.162264,0.681818,0.225225,0.681818,0.774775,0.3386,0.195882,3.480753,0.051544
1253,75,35,257,1333,0.161635,0.681818,0.225904,0.681818,0.774096,0.339367,0.195294,3.491238,0.051988
1254,75,35,256,1334,0.161006,0.681818,0.226586,0.681818,0.773414,0.340136,0.194706,3.501785,0.052
1255,75,35,255,1335,0.160377,0.681818,0.227273,0.681818,0.772727,0.340909,0.194118,3.512397,0.052286
1256,75,35,254,1336,0.159748,0.681818,0.227964,0.681818,0.772036,0.341686,0.193529,3.523073,0.052492
1257,75,35,253,1337,0.159119,0.681818,0.228659,0.681818,0.771341,0.342466,0.192941,3.533814,0.052825
1258,75,35,252,1338,0.158491,0.681818,0.229358,0.681818,0.770642,0.343249,0.192353,3.544621,0.052873
1259,75,35,251,1339,0.157862,0.681818,0.230061,0.681818,0.769939,0.344037,0.191765,3.555494,0.053248
1260,75,35,250,1340,0.157233,0.681818,0.230769,0.681818,0.769231,0.344828,0.191176,3.566434,0.05338
1261,75,35,249,1341,0.156604,0.681818,0.231481,0.681818,0.768519,0.345622,0.190588,3.577441,0.05338
1262,75,35,248,1342,0.155975,0.681818,0.232198,0.681818,0.767802,0.34642,0.19,3.588517,0.053406
1263,75,35,247,1343,0.155346,0.681818,0.232919,0.681818,0.767081,0.347222,0.189412,3.599661,0.053626
1264,75,35,246,1344,0.154717,0.681818,0.233645,0.681818,0.766355,0.348028,0.188824,3.610875,0.053764
1265,75,35,245,1345,0.154088,0.681818,0.234375,0.681818,0.765625,0.348837,0.188235,3.622159,0.053851
1266,75,35,244,1346,0.153459,0.681818,0.23511,0.681818,0.76489,0.34965,0.187647,3.633514,0.053883
1267,75,35,243,1347,0.15283,0.681818,0.235849,0.681818,0.764151,0.350467,0.187059,3.64494,0.05406
1268,75,35,242,1348,0.152201,0.681818,0.236593,0.681818,0.763407,0.351288,0.186471,3.656438,0.0541
1269,75,35,241,1349,0.151572,0.681818,0.237342,0.681818,0.762658,0.352113,0.185882,3.668009,0.054294
1270,75,35,240,1350,0.150943,0.681818,0.238095,0.681818,0.761905,0.352941,0.185294,3.679654,0.054456
1271,75,35,239,1351,0.150314,0.681818,0.238854,0.681818,0.761146,0.353774,0.184706,3.691372,0.054642
1272,75,35,238,1352,0.149686,0.681818,0.239617,0.681818,0.760383,0.35461,0.184118,3.703166,0.05474
1273,74,36,238,1352,0.149686,0.672727,0.237179,0.672727,0.762821,0.350711,0.183529,3.665501,0.05495
1274,74,36,237,1353,0.149057,0.672727,0.237942,0.672727,0.762058,0.351544,0.182941,3.677287,0.055008
1275,74,36,236,1354,0.148428,0.672727,0.23871,0.672727,0.76129,0.352381,0.182353,3.68915,0.055087
1276,74,36,235,1355,0.147799,0.672727,0.239482,0.672727,0.760518,0.353222,0.181765,3.701089,0.055151
1277,74,36,234,1356,0.14717,0.672727,0.24026,0.672727,0.75974,0.354067,0.181176,3.713105,0.055358
1278,74,36,233,1357,0.146541,0.672727,0.241042,0.672727,0.758958,0.354916,0.180588,3.7252,0.055382
1279,74,36,232,1358,0.145912,0.672727,0.24183,0.672727,0.75817,0.355769,0.18,3.737374,0.055475
1280,74,36,231,1359,0.145283,0.672727,0.242623,0.672727,0.757377,0.356627,0.179412,3.749627,0.055493
1281,74,36,230,1360,0.144654,0.672727,0.243421,0.672727,0.756579,0.357488,0.178824,3.761962,0.055651
1282,74,36,229,1361,0.144025,0.672727,0.244224,0.672727,0.755776,0.358354,0.178235,3.774377,0.05589
1283,74,36,228,1362,0.143396,0.672727,0.245033,0.672727,0.754967,0.359223,0.177647,3.786875,0.056141
1284,74,36,227,1363,0.142767,0.672727,0.245847,0.672727,0.754153,0.360097,0.177059,3.799456,0.056143
1285,74,36,226,1364,0.142138,0.672727,0.246667,0.672727,0.753333,0.360976,0.176471,3.812121,0.056364
1286,74,36,225,1365,0.141509,0.672727,0.247492,0.672727,0.752508,0.361858,0.175882,3.824871,0.05652
1287,74,36,224,1366,0.140881,0.672727,0.248322,0.672727,0.751678,0.362745,0.175294,3.837706,0.057008
1288,74,36,223,1367,0.140252,0.672727,0.249158,0.672727,0.750842,0.363636,0.174706,3.850627,0.057223
1289,74,36,222,1368,0.139623,0.672727,0.25,0.672727,0.75,0.364532,0.174118,3.863636,0.057572
1290,74,36,221,1369,0.138994,0.672727,0.250847,0.672727,0.749153,0.365432,0.173529,3.876733,0.05759
1291,74,36,220,1370,0.138365,0.672727,0.251701,0.672727,0.748299,0.366337,0.172941,3.88992,0.05764
1292,74,36,219,1371,0.137736,0.672727,0.25256,0.672727,0.74744,0.367246,0.172353,3.903196,0.057749
1293,74,36,218,1372,0.137107,0.672727,0.253425,0.672727,0.746575,0.368159,0.171765,3.916563,0.057751
1294,74,36,217,1373,0.136478,0.672727,0.254296,0.672727,0.745704,0.369077,0.171176,3.930022,0.058263
1295,74,36,216,1374,0.135849,0.672727,0.255172,0.672727,0.744828,0.37,0.170588,3.943574,0.058509
1296,74,36,215,1375,0.13522,0.672727,0.256055,0.672727,0.743945,0.370927,0.17,3.957219,0.058602
1297,74,36,214,1376,0.134591,0.672727,0.256944,0.672727,0.743056,0.371859,0.169412,3.97096,0.058927
1298,74,36,213,1377,0.133962,0.672727,0.25784,0.672727,0.74216,0.372796,0.168824,3.984796,0.059737
1299,74,36,212,1378,0.133333,0.672727,0.258741,0.672727,0.741259,0.373737,0.168235,3.998729,0.059757
1300,73,37,212,1378,0.133333,0.663636,0.25614,0.663636,0.74386,0.36962,0.167647,3.958533,0.059764
1301,73,37,211,1379,0.132704,0.663636,0.257042,0.663636,0.742958,0.370558,0.167059,3.972471,0.059882
1302,73,37,210,1380,0.132075,0.663636,0.257951,0.663636,0.742049,0.371501,0.166471,3.986508,0.06008
1303,73,37,209,1381,0.131447,0.663636,0.258865,0.663636,0.741135,0.372449,0.165882,4.000645,0.060161
1304,73,37,208,1382,0.130818,0.663636,0.259786,0.663636,0.740214,0.373402,0.165294,4.014882,0.060803
1305,73,37,207,1383,0.130189,0.663636,0.260714,0.663636,0.739286,0.374359,0.164706,4.029221,0.061218
1306,73,37,206,1384,0.12956,0.663636,0.261649,0.663636,0.738351,0.375321,0.164118,4.043662,0.061408
1307,73,37,205,1385,0.128931,0.663636,0.26259,0.663636,0.73741,0.376289,0.163529,4.058208,0.061414
1308,73,37,204,1386,0.128302,0.663636,0.263538,0.663636,0.736462,0.377261,0.162941,4.072859,0.061425
1309,73,37,203,1387,0.127673,0.663636,0.264493,0.663636,0.735507,0.378238,0.162353,4.087615,0.06145
1310,73,37,202,1388,0.127044,0.663636,0.265455,0.663636,0.734545,0.379221,0.161765,4.102479,0.062149
1311,73,37,201,1389,0.126415,0.663636,0.266423,0.663636,0.733577,0.380208,0.161176,4.117452,0.062175
1312,73,37,200,1390,0.125786,0.663636,0.267399,0.663636,0.732601,0.381201,0.160588,4.132534,0.062276
1313,73,37,199,1391,0.125157,0.663636,0.268382,0.663636,0.731618,0.382199,0.16,4.147727,0.062458
1314,73,37,198,1392,0.124528,0.663636,0.269373,0.663636,0.730627,0.383202,0.159412,4.163033,0.062531
1315,72,38,198,1392,0.124528,0.654545,0.266667,0.654545,0.733333,0.378947,0.158824,4.121212,0.062542
1316,71,39,198,1392,0.124528,0.645455,0.263941,0.645455,0.736059,0.37467,0.158235,4.079081,0.063162
1317,71,39,197,1393,0.123899,0.645455,0.264925,0.645455,0.735075,0.375661,0.157647,4.094301,0.063291
1318,71,39,196,1394,0.12327,0.645455,0.265918,0.645455,0.734082,0.376658,0.157059,4.109636,0.063308
1319,71,39,195,1395,0.122642,0.645455,0.266917,0.645455,0.733083,0.37766,0.156471,4.125085,0.063355
1320,70,40,195,1395,0.122642,0.636364,0.264151,0.636364,0.735849,0.373333,0.155882,4.082333,0.063457
1321,70,40,194,1396,0.122013,0.636364,0.265152,0.636364,0.734848,0.374332,0.155294,4.097796,0.063595
1322,70,40,193,1397,0.121384,0.636364,0.26616,0.636364,0.73384,0.375335,0.154706,4.113377,0.063654
1323,70,40,192,1398,0.120755,0.636364,0.267176,0.636364,0.732824,0.376344,0.154118,4.129077,0.06384
1324,70,40,191,1399,0.120126,0.636364,0.268199,0.636364,0.731801,0.377358,0.153529,4.144897,0.063878
1325,70,40,190,1400,0.119497,0.636364,0.269231,0.636364,0.730769,0.378378,0.152941,4.160839,0.064396
1326,70,40,189,1401,0.118868,0.636364,0.27027,0.636364,0.72973,0.379404,0.152353,4.176904,0.064443
1327,70,40,188,1402,0.118239,0.636364,0.271318,0.636364,0.728682,0.380435,0.151765,4.193094,0.064487
1328,70,40,187,1403,0.11761,0.636364,0.272374,0.636364,0.727626,0.381471,0.151176,4.209409,0.064544
1329,70,40,186,1404,0.116981,0.636364,0.273438,0.636364,0.726563,0.382514,0.150588,4.225852,0.065421
1330,70,40,185,1405,0.116352,0.636364,0.27451,0.636364,0.72549,0.383562,0.15,4.242424,0.0656
1331,69,41,185,1405,0.116352,0.627273,0.271654,0.627273,0.728346,0.379121,0.149412,4.198282,0.065701
1332,69,41,184,1406,0.115723,0.627273,0.272727,0.627273,0.727273,0.380165,0.148824,4.214876,0.066178
1333,69,41,183,1407,0.115094,0.627273,0.27381,0.627273,0.72619,0.381215,0.148235,4.231602,0.066235
1334,69,41,182,1408,0.114465,0.627273,0.2749,0.627273,0.7251,0.382271,0.147647,4.248461,0.066238
1335,69,41,181,1409,0.113836,0.627273,0.276,0.627273,0.724,0.383333,0.147059,4.265455,0.066328
1336,69,41,180,1410,0.113208,0.627273,0.277108,0.627273,0.722892,0.384401,0.146471,4.282585,0.066384
1337,69,41,179,1411,0.112579,0.627273,0.278226,0.627273,0.721774,0.385475,0.145882,4.299853,0.066398
1338,69,41,178,1412,0.11195,0.627273,0.279352,0.627273,0.720648,0.386555,0.145294,4.317262,0.066744
1339,69,41,177,1413,0.111321,0.627273,0.280488,0.627273,0.719512,0.38764,0.144706,4.334812,0.066881
1340,69,41,176,1414,0.110692,0.627273,0.281633,0.627273,0.718367,0.388732,0.144118,4.352505,0.067125
1341,69,41,175,1415,0.110063,0.627273,0.282787,0.627273,0.717213,0.389831,0.143529,4.370343,0.067391
1342,69,41,174,1416,0.109434,0.627273,0.283951,0.627273,0.716049,0.390935,0.142941,4.388328,0.067426
1343,69,41,173,1417,0.108805,0.627273,0.285124,0.627273,0.714876,0.392045,0.142353,4.406461,0.067434
1344,69,41,172,1418,0.108176,0.627273,0.286307,0.627273,0.713693,0.393162,0.141765,4.424745,0.067688
1345,69,41,171,1419,0.107547,0.627273,0.2875,0.627273,0.7125,0.394286,0.141176,4.443182,0.067947
1346,69,41,170,1420,0.106918,0.627273,0.288703,0.627273,0.711297,0.395415,0.140588,4.461773,0.068246
1347,68,42,170,1420,0.106918,0.618182,0.285714,0.618182,0.714286,0.390805,0.14,4.415584,0.06855
1348,68,42,169,1421,0.106289,0.618182,0.28692,0.618182,0.71308,0.391931,0.139412,4.434216,0.069295
1349,68,42,168,1422,0.10566,0.618182,0.288136,0.618182,0.711864,0.393064,0.138824,4.453005,0.069513
1350,68,42,167,1423,0.105031,0.618182,0.289362,0.618182,0.710638,0.394203,0.138235,4.471954,0.069741
1351,68,42,166,1424,0.104403,0.618182,0.290598,0.618182,0.709402,0.395349,0.137647,4.491064,0.070141
1352,68,42,165,1425,0.103774,0.618182,0.291845,0.618182,0.708155,0.396501,0.137059,4.510339,0.070249
1353,68,42,164,1426,0.103145,0.618182,0.293103,0.618182,0.706897,0.397661,0.136471,4.529781,0.070541
1354,68,42,163,1427,0.102516,0.618182,0.294372,0.618182,0.705628,0.398827,0.135882,4.54939,0.070578
1355,68,42,162,1428,0.101887,0.618182,0.295652,0.618182,0.704348,0.4,0.135294,4.56917,0.071048
1356,67,43,162,1428,0.101887,0.609091,0.292576,0.609091,0.707424,0.39528,0.134706,4.521636,0.071496
1357,67,43,161,1429,0.101258,0.609091,0.29386,0.609091,0.70614,0.39645,0.134118,4.541467,0.072108
1358,67,43,160,1430,0.100629,0.609091,0.295154,0.609091,0.704846,0.397626,0.133529,4.561474,0.072235
1359,67,43,159,1431,0.1,0.609091,0.29646,0.609091,0.70354,0.39881,0.132941,4.581657,0.072304
1360,66,44,159,1431,0.1,0.6,0.293333,0.6,0.706667,0.39403,0.132353,4.533333,0.072406
1361,65,45,159,1431,0.1,0.590909,0.290179,0.590909,0.709821,0.389222,0.131765,4.484578,0.072546
1362,65,45,158,1432,0.099371,0.590909,0.29148,0.590909,0.70852,0.39039,0.131176,4.504688,0.072859
1363,65,45,157,1433,0.098742,0.590909,0.292793,0.590909,0.707207,0.391566,0.130588,4.52498,0.073405
1364,65,45,156,1434,0.098113,0.590909,0.294118,0.590909,0.705882,0.392749,0.13,4.545455,0.073451
1365,65,45,155,1435,0.097484,0.590909,0.295455,0.590909,0.704545,0.393939,0.129412,4.566116,0.074022
1366,65,45,154,1436,0.096855,0.590909,0.296804,0.590909,0.703196,0.395137,0.128824,4.586966,0.074515
1367,65,45,153,1437,0.096226,0.590909,0.298165,0.590909,0.701835,0.396341,0.128235,4.608007,0.074661
1368,65,45,152,1438,0.095597,0.590909,0.299539,0.590909,0.700461,0.397554,0.127647,4.629242,0.074784
1369,65,45,151,1439,0.094969,0.590909,0.300926,0.590909,0.699074,0.398773,0.127059,4.650673,0.074921
1370,65,45,150,1440,0.09434,0.590909,0.302326,0.590909,0.697674,0.4,0.126471,4.672304,0.075152
1371,65,45,149,1441,0.093711,0.590909,0.303738,0.590909,0.696262,0.401235,0.125882,4.694138,0.075578
1372,65,45,148,1442,0.093082,0.590909,0.305164,0.590909,0.694836,0.402477,0.125294,4.716176,0.075716
1373,65,45,147,1443,0.092453,0.590909,0.306604,0.590909,0.693396,0.403727,0.124706,4.738422,0.076499
1374,65,45,146,1444,0.091824,0.590909,0.308057,0.590909,0.691943,0.404984,0.124118,4.760879,0.076734
1375,65,45,145,1445,0.091195,0.590909,0.309524,0.590909,0.690476,0.40625,0.123529,4.78355,0.077088
1376,65,45,144,1446,0.090566,0.590909,0.311005,0.590909,0.688995,0.407524,0.122941,4.806438,0.077258
1377,65,45,143,1447,0.089937,0.590909,0.3125,0.590909,0.6875,0.408805,0.122353,4.829545,0.077387
1378,65,45,142,1448,0.089308,0.590909,0.31401,0.590909,0.68599,0.410095,0.121765,4.852877,0.077455
1379,65,45,141,1449,0.088679,0.590909,0.315534,0.590909,0.684466,0.411392,0.121176,4.876434,0.077532
1380,65,45,140,1450,0.08805,0.590909,0.317073,0.590909,0.682927,0.412698,0.120588,4.900222,0.078189
1381,65,45,139,1451,0.087421,0.590909,0.318627,0.590909,0.681373,0.414013,0.12,4.924242,0.078566
1382,65,45,138,1452,0.086792,0.590909,0.320197,0.590909,0.679803,0.415335,0.119412,4.9485,0.078733
1383,65,45,137,1453,0.086164,0.590909,0.321782,0.590909,0.678218,0.416667,0.118824,4.972997,0.078894
1384,65,45,136,1454,0.085535,0.590909,0.323383,0.590909,0.676617,0.418006,0.118235,4.997739,0.078961
1385,65,45,135,1455,0.084906,0.590909,0.325,0.590909,0.675,0.419355,0.117647,5.022727,0.079005
1386,65,45,134,1456,0.084277,0.590909,0.326633,0.590909,0.673367,0.420712,0.117059,5.047967,0.079028
1387,65,45,133,1457,0.083648,0.590909,0.328283,0.590909,0.671717,0.422078,0.116471,5.073462,0.079232
1388,65,45,132,1458,0.083019,0.590909,0.329949,0.590909,0.670051,0.423453,0.115882,5.099216,0.07951
1389,64,46,132,1458,0.083019,0.581818,0.326531,0.581818,0.673469,0.418301,0.115294,5.046382,0.07953
1390,64,46,131,1459,0.08239,0.581818,0.328205,0.581818,0.671795,0.419672,0.114706,5.072261,0.0803
1391,64,46,130,1460,0.081761,0.581818,0.329897,0.581818,0.670103,0.421053,0.114118,5.098407,0.080531
1392,64,46,129,1461,0.081132,0.581818,0.331606,0.581818,0.668394,0.422442,0.113529,5.124823,0.080783
1393,64,46,128,1462,0.080503,0.581818,0.333333,0.581818,0.666667,0.423841,0.112941,5.151515,0.080831
1394,63,47,128,1462,0.080503,0.572727,0.329843,0.572727,0.670157,0.418605,0.112353,5.097573,0.082056
1395,63,47,127,1463,0.079874,0.572727,0.331579,0.572727,0.668421,0.42,0.111765,5.124402,0.082255
1396,63,47,126,1464,0.079245,0.572727,0.333333,0.572727,0.666667,0.421405,0.111176,5.151515,0.083604
1397,63,47,125,1465,0.078616,0.572727,0.335106,0.572727,0.664894,0.422819,0.110588,5.178917,0.08385
1398,63,47,124,1466,0.077987,0.572727,0.336898,0.572727,0.663102,0.424242,0.11,5.206612,0.083938
1399,63,47,123,1467,0.077358,0.572727,0.33871,0.572727,0.66129,0.425676,0.109412,5.234604,0.083952
1400,63,47,122,1468,0.07673,0.572727,0.340541,0.572727,0.659459,0.427119,0.108824,5.262899,0.084089
1401,63,47,121,1469,0.076101,0.572727,0.342391,0.572727,0.657609,0.428571,0.108235,5.291502,0.08423
1402,63,47,120,1470,0.075472,0.572727,0.344262,0.572727,0.655738,0.430034,0.107647,5.320417,0.085146
1403,63,47,119,1471,0.074843,0.572727,0.346154,0.572727,0.653846,0.431507,0.107059,5.34965,0.085281
1404,62,48,119,1471,0.074843,0.563636,0.342541,0.563636,0.657459,0.426117,0.106471,5.293822,0.086042
1405,62,48,118,1472,0.074214,0.563636,0.344444,0.563636,0.655556,0.427586,0.105882,5.323232,0.086084
1406,62,48,117,1473,0.073585,0.563636,0.346369,0.563636,0.653631,0.429066,0.105294,5.352971,0.086115
1407,61,49,117,1473,0.073585,0.554545,0.342697,0.554545,0.657303,0.423611,0.104706,5.296221,0.086249
1408,61,49,116,1474,0.072956,0.554545,0.344633,0.554545,0.655367,0.425087,0.104118,5.326143,0.086738
1409,61,49,115,1475,0.072327,0.554545,0.346591,0.554545,0.653409,0.426573,0.103529,5.356405,0.088776
1410,61,49,114,1476,0.071698,0.554545,0.348571,0.554545,0.651429,0.42807,0.102941,5.387013,0.089777
1411,61,49,113,1477,0.071069,0.554545,0.350575,0.554545,0.649425,0.429577,0.102353,5.417973,0.090385
1412,61,49,112,1478,0.07044,0.554545,0.352601,0.554545,0.647399,0.431095,0.101765,5.449291,0.090574
1413,61,49,111,1479,0.069811,0.554545,0.354651,0.554545,0.645349,0.432624,0.101176,5.480973,0.090821
1414,61,49,110,1480,0.069182,0.554545,0.356725,0.554545,0.643275,0.434164,0.100588,5.513025,0.09104
1415,61,49,109,1481,0.068553,0.554545,0.358824,0.554545,0.641176,0.435714,0.1,5.545455,0.092079
1416,61,49,108,1482,0.067925,0.554545,0.360947,0.554545,0.639053,0.437276,0.099412,5.578268,0.092104
1417,61,49,107,1483,0.067296,0.554545,0.363095,0.554545,0.636905,0.438849,0.098824,5.611472,0.092133
1418,61,49,106,1484,0.066667,0.554545,0.365269,0.554545,0.634731,0.440433,0.098235,5.645073,0.092238
1419,61,49,105,1485,0.066038,0.554545,0.36747,0.554545,0.63253,0.442029,0.097647,5.67908,0.093624
1420,61,49,104,1486,0.065409,0.554545,0.369697,0.554545,0.630303,0.443636,0.097059,5.713499,0.094422
1421,60,50,104,1486,0.065409,0.545455,0.365854,0.545455,0.634146,0.437956,0.096471,5.654102,0.094562
1422,60,50,103,1487,0.06478,0.545455,0.368098,0.545455,0.631902,0.43956,0.095882,5.68879,0.095811
1423,60,50,102,1488,0.064151,0.545455,0.37037,0.545455,0.62963,0.441176,0.095294,5.723906,0.096149
1424,60,50,101,1489,0.063522,0.545455,0.372671,0.545455,0.627329,0.442804,0.094706,5.759458,0.09625
1425,60,50,100,1490,0.062893,0.545455,0.375,0.545455,0.625,0.444444,0.094118,5.795455,0.09806
1426,60,50,99,1491,0.062264,0.545455,0.377358,0.545455,0.622642,0.446097,0.093529,5.831904,0.098066
1427,60,50,98,1492,0.061635,0.545455,0.379747,0.545455,0.620253,0.447761,0.092941,5.868815,0.09857
1428,60,50,97,1493,0.061006,0.545455,0.382166,0.545455,0.617834,0.449438,0.092353,5.906196,0.098576
1429,60,50,96,1494,0.060377,0.545455,0.384615,0.545455,0.615385,0.451128,0.091765,5.944056,0.099252
1430,60,50,95,1495,0.059748,0.545455,0.387097,0.545455,0.612903,0.45283,0.091176,5.982405,0.100102
1431,60,50,94,1496,0.059119,0.545455,0.38961,0.545455,0.61039,0.454545,0.090588,6.021251,0.100332
1432,59,51,94,1496,0.059119,0.536364,0.385621,0.536364,0.614379,0.448669,0.09,5.959596,0.101355
1433,59,51,93,1497,0.058491,0.536364,0.388158,0.536364,0.611842,0.450382,0.089412,5.998804,0.101471
1434,59,51,92,1498,0.057862,0.536364,0.390728,0.536364,0.609272,0.452107,0.088824,6.038531,0.103935
1435,59,51,91,1499,0.057233,0.536364,0.393333,0.536364,0.606667,0.453846,0.088235,6.078788,0.103943
1436,59,51,90,1500,0.056604,0.536364,0.395973,0.536364,0.604027,0.455598,0.087647,6.119585,0.10411
1437,59,51,89,1501,0.055975,0.536364,0.398649,0.536364,0.601351,0.457364,0.087059,6.160934,0.104496
1438,59,51,88,1502,0.055346,0.536364,0.401361,0.536364,0.598639,0.459144,0.086471,6.202845,0.106327
1439,59,51,87,1503,0.054717,0.536364,0.40411,0.536364,0.59589,0.460937,0.085882,6.24533,0.106812
1440,59,51,86,1504,0.054088,0.536364,0.406897,0.536364,0.593103,0.462745,0.085294,6.288401,0.107768
1441,58,52,86,1504,0.054088,0.527273,0.402778,0.527273,0.597222,0.456693,0.084706,6.224747,0.108128
1442,58,52,85,1505,0.053459,0.527273,0.405594,0.527273,0.594406,0.458498,0.084118,6.268277,0.108373
1443,58,52,84,1506,0.05283,0.527273,0.408451,0.527273,0.591549,0.460317,0.083529,6.31242,0.108469
1444,58,52,83,1507,0.052201,0.527273,0.411348,0.527273,0.588652,0.462151,0.082941,6.357189,0.11183
1445,58,52,82,1508,0.051572,0.527273,0.414286,0.527273,0.585714,0.464,0.082353,6.402597,0.113221
1446,58,52,81,1509,0.050943,0.527273,0.417266,0.527273,0.582734,0.465863,0.081765,6.448659,0.114981
1447,58,52,80,1510,0.050314,0.527273,0.42029,0.527273,0.57971,0.467742,0.081176,6.495389,0.115254
1448,58,52,79,1511,0.049686,0.527273,0.423358,0.527273,0.576642,0.469636,0.080588,6.5428,0.11549
1449,58,52,78,1512,0.049057,0.527273,0.426471,0.527273,0.573529,0.471545,0.08,6.590909,0.116767
1450,58,52,77,1513,0.048428,0.527273,0.42963,0.527273,0.57037,0.473469,0.079412,6.639731,0.11737
1451,58,52,76,1514,0.047799,0.527273,0.432836,0.527273,0.567164,0.47541,0.078824,6.689281,0.122564
1452,58,52,75,1515,0.04717,0.527273,0.43609,0.527273,0.56391,0.477366,0.078235,6.739576,0.123763
1453,58,52,74,1516,0.046541,0.527273,0.439394,0.527273,0.560606,0.479339,0.077647,6.790634,0.124089
1454,57,53,74,1516,0.046541,0.518182,0.435115,0.518182,0.564885,0.473029,0.077059,6.724497,0.124389
1455,57,53,73,1517,0.045912,0.518182,0.438462,0.518182,0.561538,0.475,0.076471,6.776224,0.125006
1456,57,53,72,1518,0.045283,0.518182,0.44186,0.518182,0.55814,0.476987,0.075882,6.828753,0.125218
1457,56,54,72,1518,0.045283,0.509091,0.4375,0.509091,0.5625,0.470588,0.075294,6.761364,0.125449
1458,56,54,71,1519,0.044654,0.509091,0.440945,0.509091,0.559055,0.472574,0.074706,6.814603,0.126478
1459,56,54,70,1520,0.044025,0.509091,0.444444,0.509091,0.555556,0.474576,0.074118,6.868687,0.127717
1460,56,54,69,1521,0.043396,0.509091,0.448,0.509091,0.552,0.476596,0.073529,6.923636,0.12794
1461,56,54,68,1522,0.042767,0.509091,0.451613,0.509091,0.548387,0.478632,0.072941,6.979472,0.128329
1462,56,54,67,1523,0.042138,0.509091,0.455285,0.509091,0.544715,0.480687,0.072353,7.036216,0.130276
1463,56,54,66,1524,0.041509,0.509091,0.459016,0.509091,0.540984,0.482759,0.071765,7.09389,0.131482
1464,55,55,66,1524,0.041509,0.5,0.454545,0.5,0.545455,0.47619,0.071176,7.024793,0.131531
1465,55,55,65,1525,0.040881,0.5,0.458333,0.5,0.541667,0.478261,0.070588,7.083333,0.132257
1466,55,55,64,1526,0.040252,0.5,0.462185,0.5,0.537815,0.480349,0.07,7.142857,0.133406
1467,55,55,63,1527,0.039623,0.5,0.466102,0.5,0.533898,0.482456,0.069412,7.20339,0.134639
1468,55,55,62,1528,0.038994,0.5,0.470085,0.5,0.529915,0.484581,0.068824,7.264957,0.135372
1469,55,55,61,1529,0.038365,0.5,0.474138,0.5,0.525862,0.486726,0.068235,7.327586,0.136285
1470,54,56,61,1529,0.038365,0.490909,0.469565,0.490909,0.530435,0.48,0.067647,7.256917,0.137333
1471,54,56,60,1530,0.037736,0.490909,0.473684,0.490909,0.526316,0.482143,0.067059,7.320574,0.137391
1472,54,56,59,1531,0.037107,0.490909,0.477876,0.490909,0.522124,0.484305,0.066471,7.385358,0.140463
1473,54,56,58,1532,0.036478,0.490909,0.482143,0.490909,0.517857,0.486486,0.065882,7.451299,0.143359
1474,54,56,57,1533,0.035849,0.490909,0.486486,0.490909,0.513514,0.488688,0.065294,7.518428,0.143882
1475,54,56,56,1534,0.03522,0.490909,0.490909,0.490909,0.509091,0.490909,0.064706,7.586777,0.143921
1476,54,56,55,1535,0.034591,0.490909,0.495413,0.490909,0.504587,0.493151,0.064118,7.65638,0.147571
1477,54,56,54,1536,0.033962,0.490909,0.5,0.490909,0.5,0.495413,0.063529,7.727273,0.148999
1478,54,56,53,1537,0.033333,0.490909,0.504673,0.490909,0.495327,0.497696,0.062941,7.79949,0.150559
1479,54,56,52,1538,0.032704,0.490909,0.509434,0.490909,0.490566,0.5,0.062353,7.87307,0.150609
1480,54,56,51,1539,0.032075,0.490909,0.514286,0.490909,0.485714,0.502326,0.061765,7.948052,0.15097
1481,54,56,50,1540,0.031447,0.490909,0.519231,0.490909,0.480769,0.504673,0.061176,8.024476,0.153409
1482,54,56,49,1541,0.030818,0.490909,0.524272,0.490909,0.475728,0.507042,0.060588,8.102383,0.157211
1483,54,56,48,1542,0.030189,0.490909,0.529412,0.490909,0.470588,0.509434,0.06,8.181818,0.159548
1484,54,56,47,1543,0.02956,0.490909,0.534653,0.490909,0.465347,0.511848,0.059412,8.262826,0.160017
1485,53,57,47,1543,0.02956,0.481818,0.53,0.481818,0.47,0.504762,0.058824,8.190909,0.160251
